Avengers_test 1 , 21.0965583395 ; 1.31095650477 ; 8.13493641108 ; 0.592230902778 ; 6.1527379705 ; 0.36689343976 ; 60.6651013416 , 01
Avengers_test 2 , 20.5381917486 ; 1.25611413043 ; 7.9910417745 ; 0.560696493271 ; 5.61382041494 ; 0.32348009403 ; 62.1201879529 , 01
Avengers_test 3 , 22.4581939077 ; 0.911328825045 ; 7.85583977375 ; 0.664317432982 ; 6.82541757672 ; 0.431700712179 ; 59.0082272765 , 01
Pulp test 1 , 0.5844736193293886 ; 1.1750724235700196 ; 59.17575813609467 ; 26.762242665187376 ; 3.498289571005917 ; 2.1401550172583828 ; 0.0 , 01
pulp , 30.912807578740157 ; 1.9519637193788277 ; 1.4956795439632546 ; 3.4080701826334208 ; 6.145078056649169 ; 2.0432100284339456 ; 49.1483062664042 , 02
Pulp_low test 1 , 31.315738019114413 ; 1.7890334931930694 ; 1.4709093956270627 ; 3.456765891432893 ; 6.23230692209846 ; 2.0878498006050603 ; 48.658486747112214 , 02
Pulp real test , 18.83620117749712 ; 8.648810246653714 ; 0.6270987379461715 ; 1.3059451685736903 ; 1.5893096484599885 ; 1.8603167053468623 ; 62.42571097348158
A video , 0.056744637573964495 ; 0.9091854659763313 ; 59.08707778599606 ; 31.723989151873766 ; 1.0728319156804733 ; 1.7347371178500985 ; 0.0
TEST , 0.5844736193293886 ; 1.1750724235700196 ; 59.17575813609467 ; 26.762242665187376 ; 3.498289571005917 ; 2.1401550172583828 ; 0.0
TEST , 0.006934171597633136 ; 0.740569526627219 ; 58.80593565088758 ; 31.753420857988164 ; 0.8884985207100592 ; 2.2452847633136095 ; 0.0
TEST , 0.5911889792899409 ; 1.1357063609467455 ; 59.295216962524655 ; 26.667042652859962 ; 3.422331114398422 ; 2.107827909270217 ; 0.0
TEST , 0.5580806213017752 ; 1.1387758875739644 ; 59.456490384615385 ; 26.842973372781064 ; 3.3377403846153846 ; 2.048539201183432 ; 0.0
TEST , 0.5580806213017752 ; 1.1387758875739644 ; 59.456490384615385 ; 26.842973372781064 ; 3.3377403846153846 ; 2.048539201183432 ; 0.0
TEST , 0.5580806213017752 ; 1.1387758875739644 ; 59.456490384615385 ; 26.842973372781064 ; 3.3377403846153846 ; 2.048539201183432 ; 0.0
TEST , 0.5455403831410093 ; 1.1210290157070122 ; 59.205382330102815 ; 27.132369112327744 ; 3.270863332776347 ; 2.0432630875385795 ; 0.0
TEST , 7.704635108481262e-05 ; 1.2972679363905326 ; 58.46862672583826 ; 32.044309356508876 ; 2.115923939842209 ; 0.9016734467455622 ; 0.0
TEST , 0.5844736193293886 ; 1.1750724235700196 ; 59.17575813609467 ; 26.762242665187376 ; 3.498289571005917 ; 2.1401550172583828 ; 0.0
